Struthio camelus
Pomarea dimidiata
Pomarea nigra
Pomarea iphis
Pomarea mendozae
Pomarea whitneyi
Mayrornis versicolor
Mayrornis lessoni
Mayrornis schistaceus
Neolalage banksiana
Clytorhynchus pachycephaloides
Clytorhynchus vitiensis
Clytorhynchus nigrogularis
Clytorhynchus hamlini
Metabolus rugensis
Monarcha axillaris
Monarcha rubiensis
Monarcha cinerascens
Monarcha frater
Monarcha melanopsis
Monarcha erythrostictus
Monarcha castaneiventris
Monarcha richardsii
Monarcha pileatus
Monarcha castus
Monarcha leucotis
Monarcha guttulus
Monarcha mundus
Monarcha trivirgatus
Monarcha sacerdotum
Monarcha everetti
Monarcha loricatus
Monarcha boanensis
Monarcha leucurus
Monarcha julianae
Monarcha manadensis
Monarcha brehmii
Monarcha infelix
Monarcha menckei
Monarcha verticalis
Monarcha barbatus
Monarcha browni
Monarcha viduus
Monarcha godeffroyi
Monarcha takatsukasae
Monarcha chrysomela
Arses telescophthalmus
Arses insularis
Arses kaupi
Myiagra freycineti
Myiagra erythrops
Myiagra oceanica
Myiagra pluto
Myiagra atra
Myiagra galeata
Myiagra rubecula
Myiagra ferrocyanea
Myiagra cervinicauda
Myiagra caledonica
Myiagra vanikorensis
Myiagra albiventris
Myiagra azureocapilla
Myiagra ruficollis
Myiagra cyanoleuca
Myiagra inquieta
Myiagra alecto
Myiagra hebetior
Lamprolia victoriae
Machaerirhynchus flaviventer
Machaerirhynchus nigripectus
Grallina cyanoleuca
Grallina bruijni
Aegithina tiphia
Aegithina nigrolutea
Aegithina viridissima
Aegithina lafresnayei
Lanioturdus torquatus
Nilaus afer
Dryoscopus gambensis
Dryoscopus pringlii
Dryoscopus cubla
Dryoscopus senegalensis
Dryoscopus angolensis
Dryoscopus sabini
Tchagra minuta
Tchagra anchietae
Tchagra senegala
Tchagra australis
Tchagra jamesi
Tchagra tchagra
Laniarius ruficeps
Laniarius luehderi
Laniarius brauni
Laniarius amboimensis
Laniarius liberatus
Laniarius turatii
Laniarius aethiopicus
Laniarius bicolor
Laniarius ferrugineus
Laniarius barbarus
Laniarius erythrogaster
Laniarius atrococcineus
Laniarius mufumbiri
Laniarius atroflavus
Laniarius funebris
Laniarius leucorhynchus
Laniarius poensis
Laniarius fuelleborni
Rhodophoneus cruentus
Telophorus zeylonus
Telophorus bocagei
Telophorus sulfureopectus
Telophorus olivaceus
Telophorus multicolor
Telophorus nigrifrons
Telophorus kupeensis
Telophorus viridis
Telophorus dohertyi
Telophorus quadricolor
Malaconotus cruentus
Malaconotus lagdeni
Malaconotus gladiator
Malaconotus blanchoti
Malaconotus monteiri
Malaconotus alius
Prionops plumatus
Prionops poliolophus
Prionops alberti
Prionops caniceps
Prionops rufiventris
Prionops retzii
Prionops gabela
Prionops scopifrons
Bias flammulatus
Bias musicus
Pseudobias wardi
Batis diops
Batis margaritae
Batis mixta
Batis reichenowi
Batis dimorpha
Batis capensis
Batis fratrum
Batis molitor
Batis soror
Batis pririt
Batis senegalensis
Batis orientalis
Batis minor
Batis perkeo
Batis minima
Batis ituriensis
Batis occulta
Batis poensis
Batis minulla
Platysteira cyanea
Platysteira laticincta
Platysteira albifrons
Platysteira peltata
Platysteira castanea
Platysteira tonsa
Platysteira blissetti
Platysteira chalybea
Platysteira jamesoni
Platysteira concreta
Philentoma pyrhopterum
Philentoma velatum
Tephrodornis gularis
Tephrodornis pondicerianus
Calicalicus madagascariensis
Schetba rufa
Vanga curvirostris
Xenopirostris xenopirostris
Xenopirostris damii
Xenopirostris polleni
Artamella viridis
Falculea palliata
Leptopterus chabert
Cyanolanius madagascarinus
Oriolia bernieri
Euryceros prevostii
Tylas eduardi
Hypositta corallirostris
Callaeas cinerea
Philesturnus carunculatus
Heteralocha acutirostris
Chaetops frenatus
Chaetops aurantius
Picathartes gymnocephalus
Picathartes oreas
Dulus dominicus
Ptilogonys cinereus
Ptilogonys caudatus
Phainopepla nitens
Phainoptila melanoxantha
Bombycilla garrulus
Bombycilla japonica
Bombycilla cedrorum
Cinclus cinclus
Cinclus pallasii
Cinclus mexicanus
Cinclus leucocephalus
Cinclus schulzi
Neocossyphus finschii
Neocossyphus fraseri
Neocossyphus rufus
Neocossyphus poensis
Pseudocossyphus sharpei
Pseudocossyphus bensoni
Pseudocossyphus imerinus
Monticola rupestris
Monticola explorator
Monticola brevipes
Monticola pretoriae
Monticola angolensis
Monticola saxatilis
Monticola rufocinereus
Monticola cinclorhynchus
Monticola gularis
Monticola rufiventris
Monticola solitarius
Myiophonus blighi
Myiophonus melanurus
Myiophonus glaucinus
Myiophonus robinsoni
Myiophonus horsfieldii
Myiophonus caeruleus
Myiophonus insularis
Geomalia heinrichi
Zoothera schistacea
Zoothera dumasi
Zoothera interpres
Zoothera erythronota
Zoothera dohertyi
Zoothera wardii
Zoothera cinerea
Zoothera peronii
Zoothera citrina
Zoothera everetti
Zoothera sibirica
Zoothera naevia
Zoothera pinicola
Zoothera piaggiae
Zoothera tanganjicae
Zoothera crossleyi
Zoothera gurneyi
Zoothera oberlaenderi
Zoothera cameronensis
Zoothera princei
Zoothera kibalensis
Zoothera guttata
Zoothera spiloptera
Zoothera andromedae
Zoothera mollissima
Zoothera dixoni
Zoothera dauma
Zoothera major
Zoothera horsfieldi
Zoothera machiki
Zoothera lunulata
Zoothera heinei
Zoothera talaseae
Zoothera margaretae
Zoothera monticola
Zoothera marginata
Zoothera terrestris
Cataponera turdoides
Nesocichla eremita
Cichlherminia lherminieri
Sialia sialis
Sialia mexicana
Sialia currucoides
Myadestes myadestinus
Myadestes oahensis
Myadestes lanaiensis
Myadestes obscurus
Myadestes palmeri
Myadestes townsendi
Myadestes occidentalis
Myadestes elisabeth
Myadestes genibarbis
Myadestes melanops
Myadestes coloratus
Myadestes ralloides
Myadestes unicolor
Cichlopsis leucogenys
Entomodestes leucotis
Entomodestes coracinus
Catharus gracilirostris
Catharus aurantiirostris
Catharus fuscater
Catharus occidentalis
Catharus frantzii
Catharus mexicanus
Catharus dryas
Catharus fuscescens
Catharus minimus
Catharus ustulatus
Catharus guttatus
Catharus mustelinus
Platycichla flavipes
Platycichla leucops
Psophocichla litsipsirupa
Turdus pelios
Turdus tephronotus
Turdus libonyanus
Turdus olivaceofuscus
Turdus olivaceus
Turdus menachensis
Turdus bewsheri
Turdus hortulorum
Turdus unicolor
Turdus dissimilis
Turdus cardis
Turdus albocinctus
Turdus torquatus
Turdus boulboul
Turdus merula
Turdus poliocephalus
Turdus rubrocanus
Turdus kessleri
Turdus feae
Turdus obscurus
Turdus pallidus
Turdus chrysolaus
Turdus celaenops
Turdus ruficollis
Turdus naumanni
Turdus pilaris
Turdus iliacus
Turdus philomelos
Turdus mupinensis
Turdus viscivorus
Turdus aurantius
Turdus ravidus
Turdus plumbeus
Turdus chiguanco
Turdus nigrescens
Turdus fuscater
Turdus infuscatus
Turdus serranus
Turdus nigriceps
Turdus subalaris
Turdus reevei
Turdus olivater
Turdus maranonicus
Turdus fulviventris
Turdus rufiventris
Turdus falcklandii
Turdus leucomelas
Turdus amaurochalinus
Turdus plebejus
Turdus ignobilis
Turdus lawrencii
Turdus obsoletus
Turdus fumigatus
Turdus hauxwelli
Turdus grayi
Turdus nudigenis
Turdus maculirostris
Turdus haplochrous
Turdus jamaicensis
Turdus assimilis
Turdus albicollis
Turdus rufopalliatus
Turdus graysoni
Turdus swalesi
Turdus migratorius
Turdus rufitorques
Chlamydochaera jefferyi
Brachypteryx stellata
Brachypteryx hyperythra
Brachypteryx major
Brachypteryx leucophrys
Brachypteryx montana
Heinrichia calligyna
Alethe poliocephala
Alethe poliophrys
Alethe fuelleborni
Alethe choloensis
Alethe diademata
Alethe castanea
Empidornis semipartitus
Bradornis pallidus
Bradornis infuscatus
Bradornis mariquensis
Bradornis pumilus
Bradornis microrhynchus
Dioptrornis chocolatinus
Dioptrornis fischeri
Dioptrornis brunneus
Melaenornis edolioides
Melaenornis pammelaina
Melaenornis ardesiacus
Melaenornis annamarulae
Fraseria ocreata
Fraseria cinerascens
Sigelus silens
Rhinomyias addita
Rhinomyias oscillans
Rhinomyias brunneata
Rhinomyias olivacea
Rhinomyias umbratilis
Rhinomyias ruficauda
Rhinomyias colonus
Rhinomyias gularis
Rhinomyias insignis
Rhinomyias albigularis
Rhinomyias goodfellowi
Muscicapa striata
Muscicapa gambagae
Muscicapa griseisticta
Muscicapa sibirica
Muscicapa dauurica
Muscicapa randi
Muscicapa segregata
Muscicapa ruficauda
Muscicapa muttui
Muscicapa ferruginea
Muscicapa ussheri
Muscicapa infuscata
Muscicapa boehmi
Muscicapa aquatica
Muscicapa olivascens
Muscicapa lendu
Muscicapa itombwensis
Muscicapa adusta
Muscicapa epulata
Muscicapa sethsmithi
Muscicapa comitata
Muscicapa tessmanni
Muscicapa cassini
Muscicapa caerulescens
Myioparus griseigularis
Myioparus plumbeus
Humblotia flavirostris
Ficedula hypoleuca
Ficedula albicollis
Ficedula semitorquata
Ficedula zanthopygia
Ficedula narcissina
Ficedula mugimaki
Ficedula hodgsonii
Ficedula strophiata
Ficedula parva
Ficedula subrubra
Ficedula monileger
Ficedula solitaris
Ficedula hyperythra
Ficedula dumetoria
Ficedula rufigula
Ficedula buruensis
Ficedula basilanica
Ficedula henrici
Ficedula harterti
Ficedula platenae
Ficedula crypta
Ficedula bonthaina
Ficedula westermanni
Ficedula superciliaris
Ficedula tricolor
Ficedula sapphira
Ficedula nigrorufa
Ficedula timorensis
Cyanoptila cyanomelana
Eumyias thalassina
Eumyias sordida
Eumyias panayensis
Eumyias albicaudata
Eumyias indigo
Niltava grandis
Niltava macgrigoriae
Niltava davidi
Niltava sundara
Niltava sumatrana
Niltava vivida
Cyornis sanfordi
Cyornis hoevelli
Cyornis hyacinthinus
Cyornis concretus
Cyornis ruckii
Cyornis herioti
Cyornis hainanus
Cyornis pallipes
Cyornis poliogenys
Cyornis unicolor
Cyornis rubeculoides
Cyornis banyumas
Cyornis lemprieri
Cyornis superbus
Cyornis caerulatus
Cyornis turcosus
Cyornis tickelliae
Cyornis rufigaster
Cyornis omissus
Muscicapella hodgsoni
Culicicapa ceylonensis
Culicicapa helianthea
Horizorhinus dohrni
Pogonocichla stellata
Swynnertonia swynnertoni
Stiphrornis erythrothorax
Sheppardia poensis
Sheppardia bocagei
Sheppardia cyornithopsis
Sheppardia aequatorialis
Sheppardia sharpei
Sheppardia gunningi
Sheppardia gabela
Sheppardia montana
Sheppardia lowei
Erithacus rubecula
Erithacus akahige
Erithacus komadori
Luscinia sibilans
Luscinia luscinia
Luscinia megarhynchos
Luscinia calliope
Luscinia pectoralis
Luscinia svecica
Luscinia ruficeps
Luscinia obscura
Luscinia pectardens
Luscinia brunnea
Luscinia cyane
Tarsiger cyanurus
Tarsiger chrysaeus
Tarsiger indicus
Tarsiger hyperythrus
Tarsiger johnstoniae
Irania gutturalis
Cossypha isabellae
Cossypha roberti
Cossypha archeri
Cossypha anomala
Cossypha caffra
Cossypha humeralis
Cossypha cyanocampter
Cossypha polioptera
Cossypha semirufa
Cossypha heuglini
Cossypha natalensis
Cossypha dichroa
Cossypha heinrichi
Cossypha niveicapilla
Cossypha albicapilla
Xenocopsychus ansorgei
Cichladusa arquata
Cichladusa ruficauda
Cichladusa guttata
Cercotrichas leucosticta
Cercotrichas quadrivirgata
Cercotrichas barbata
Cercotrichas signata
Cercotrichas hartlaubi
Cercotrichas leucophrys
Cercotrichas galactotes
Cercotrichas paena
Cercotrichas coryphaeus
Cercotrichas podobe
Namibornis herero
Copsychus sechellarum
Copsychus albospecularis
Copsychus saularis
Copsychus malabaricus
Copsychus stricklandii
Copsychus luzoniensis
Copsychus niger
Copsychus cebuensis
Trichixos pyrropyga
Saxicoloides fulicata
Phoenicurus alaschanicus
Phoenicurus erythronota
Phoenicurus caeruleocephalus
Phoenicurus ochruros
Phoenicurus phoenicurus
Phoenicurus hodgsoni
Phoenicurus schisticeps
Phoenicurus auroreus
Phoenicurus moussieri
Phoenicurus erythrogaster
Phoenicurus frontalis
Chaimarrornis leucocephalus
Rhyacornis fuliginosus
Rhyacornis bicolor
Hodgsonius phaenicuroides
Cinclidium leucurum
Cinclidium diana
Cinclidium frontale
Grandala coelicolor
Enicurus scouleri
Enicurus velatus
Enicurus ruficapillus
Enicurus immaculatus
Enicurus schistaceus
Enicurus leschenaulti
Enicurus maculatus
Cochoa purpurea
Cochoa viridis
Cochoa beccarii
Cochoa azurea
Saxicola rubetra
Saxicola macrorhyncha
Saxicola insignis
Saxicola dacotiae
Saxicola torquata
Saxicola tectes
Saxicola leucura
Saxicola caprata
Saxicola jerdoni
Saxicola ferrea
Saxicola gutturalis
Saxicola bifasciata
Oenanthe leucopyga
Oenanthe monacha
Oenanthe alboniger
Oenanthe leucura
Oenanthe monticola
Oenanthe phillipsi
Oenanthe oenanthe
Oenanthe lugens
Oenanthe lugentoides
Oenanthe lugubris
Oenanthe finschii
Oenanthe picata
Oenanthe moesta
Oenanthe hispanica
Oenanthe pleschanka
Oenanthe cypriaca
Oenanthe xanthoprymna
Oenanthe deserti
Oenanthe pileata
Oenanthe isabellina
Oenanthe bottae
Oenanthe heuglini
Cercomela sinuata
Cercomela schlegelii
Cercomela tractrac
Cercomela familiaris
Cercomela scotocerca
Cercomela fusca
Cercomela dubia
Cercomela melanura
Cercomela sordida
Myrmecocichla tholloni
Myrmecocichla aethiops
Myrmecocichla formicivora
Myrmecocichla nigra
Myrmecocichla melaena
Myrmecocichla albifrons
Myrmecocichla arnotti
Thamnolaea cinnamomeiventris
Thamnolaea coronata
Thamnolaea semirufa
Pinarornis plumosus
Aplonis zelandica
Aplonis santovestris
Aplonis pelzelni
Aplonis atrifusca
Aplonis corvina
Aplonis mavornata
Aplonis cinerascens
Aplonis tabuensis
Aplonis striata
Aplonis fusca
Aplonis opaca
Aplonis crassa
Aplonis cantoroides
Aplonis feadensis
Aplonis insularis
Aplonis grandis
Aplonis dichroa
Aplonis mysolensis
Aplonis minor
Aplonis panayensis
Aplonis metallica
Aplonis magna
Aplonis mystacea
Aplonis brunneicapilla
Poeoptera stuhlmanni
Poeoptera kenricki
Poeoptera lugubris
Grafisia torquata
Onychognathus walleri
Onychognathus nabouroup
Onychognathus tristramii
Onychognathus morio
Onychognathus blythii
Onychognathus frater
Onychognathus fulgidus
Onychognathus tenuirostris
Onychognathus albirostris
Onychognathus salvadorii
Coccycolius iris
Lamprotornis cupreocauda
Lamprotornis purpureiceps
Lamprotornis corruscus
Lamprotornis purpureus
Lamprotornis nitens
Lamprotornis chalcurus
Lamprotornis chalybaeus
Lamprotornis chloropterus
Lamprotornis elisabeth
Lamprotornis acuticaudus
Lamprotornis splendidus
Lamprotornis ornatus
Lamprotornis australis
Lamprotornis mevesii
Lamprotornis caudatus
Lamprotornis purpuropterus
Lamprotornis superbus
Lamprotornis pulcher
Lamprotornis shelleyi
Lamprotornis hildebrandti
Cinnyricinclus sharpii
Cinnyricinclus femoralis
Cinnyricinclus leucogaster
Speculipastor bicolor
Neocichla gutturalis
Spreo fischeri
Spreo bicolor
Spreo albicapillus
Cosmopsarus regius
Cosmopsarus unicolor
Saroglossa aurata
Saroglossa spiloptera
Creatophora cinerea
Necropsar rodericanus
Fregilupus varius
Sturnus senex
Sturnus malabaricus
Sturnus erythropygius
Sturnus pagodarum
Sturnus sericeus
Sturnus sturninus
Sturnus philippensis
Sturnus sinensis
Sturnus roseus
Sturnus vulgaris
Sturnus unicolor
Sturnus cineraceus
Sturnus contra
Sturnus nigricollis
Sturnus burmannicus
Sturnus melanopterus
Leucopsar rothschildi
Acridotheres tristis
Acridotheres ginginianus
Acridotheres fuscus
Acridotheres grandis
Acridotheres cinereus
Acridotheres albocinctus
Acridotheres cristatellus
Ampeliceps coronatus
Mino anais
Mino dumontii
Basilornis celebensis
Basilornis galeatus
Basilornis corythaix
Basilornis miranda
Streptocitta albicollis
Streptocitta albertinae
Sarcops calvus
Gracula ptilogenys
Gracula religiosa
Enodes erythrophris
Scissirostrum dubium
Buphagus africanus
Buphagus erythrorhynchus
Dumetella carolinensis
Melanoptila glabrirostris
Melanotis caerulescens
Melanotis hypoleucus
Mimus polyglottos
Mimus gilvus
Mimus gundlachii
Mimus saturninus
Mimus patagonicus
Mimus dorsalis
Mimus triurus
Mimus longicaudatus
Mimus thenca
Nesomimus parvulus
Nesomimus trifasciatus
Nesomimus macdonaldi
Nesomimus melanotis
Mimodes graysoni
Oreoscoptes montanus
Toxostoma rufum
Toxostoma longirostre
Toxostoma guttatum
Toxostoma bendirei
Toxostoma cinereum
Toxostoma curvirostre
Toxostoma ocellatum
Toxostoma lecontei
Toxostoma redivivum
Toxostoma crissale
Cinclocerthia ruficauda
Cinclocerthia gutturalis
Ramphocinclus brachyurus
Margarops fuscus
Margarops fuscatus
Sitta europaea
Sitta nagaensis
Sitta cashmirensis
Sitta castanea
Sitta himalayensis
Sitta victoriae
Sitta pygmaea
Sitta pusilla
Sitta whiteheadi
Sitta ledanti
Sitta krueperi
Sitta villosa
Sitta yunnanensis
Sitta canadensis
Sitta leucopsis
Sitta carolinensis
Sitta neumayer
Sitta tephronota
Sitta frontalis
Sitta solangiae
Sitta oenochlamys
Sitta azurea
Sitta magna
Sitta formosa
Tichodroma muraria
Certhia familiaris
Certhia americana
Certhia brachydactyla
Certhia himalayana
Certhia nipalensis
Certhia discolor
Salpornis spilonotus
Donacobius atricapillus
Campylorhynchus gularis
Campylorhynchus brunneicapillus
Campylorhynchus jocosus
Campylorhynchus yucatanicus
Campylorhynchus chiapensis
Campylorhynchus griseus
Campylorhynchus rufinucha
Campylorhynchus turdinus
Campylorhynchus megalopterus
Campylorhynchus zonatus
Campylorhynchus albobrunneus
Campylorhynchus nuchalis
Campylorhynchus fasciatus
Odontorchilus branickii
Odontorchilus cinereus
Salpinctes obsoletus
Catherpes mexicanus
Hylorchilus sumichrasti
Cinnycerthia unirufa
Cinnycerthia peruana
Cistothorus platensis
Cistothorus apolinari
Cistothorus meridae
Cistothorus palustris
Thryomanes bewickii
Thryomanes sissonii
Ferminia cerverai
Thryothorus atrogularis
Thryothorus spadix
Thryothorus fasciatoventris
Thryothorus euophrys
Thryothorus eisenmanni
Thryothorus mystacalis
Thryothorus genibarbis
Thryothorus coraya
Thryothorus felix
Thryothorus maculipectus
Thryothorus rutilus
Thryothorus sclateri
Thryothorus semibadius
Thryothorus nigricapillus
Thryothorus thoracicus
Thryothorus leucopogon
Thryothorus pleurostictus
Thryothorus ludovicianus
Thryothorus rufalbus
Thryothorus nicefori
Thryothorus sinaloa
Thryothorus modestus
Thryothorus leucotis
Thryothorus superciliaris
Thryothorus guarayanus
Thryothorus longirostris
Thryothorus griseus
Troglodytes troglodytes
Troglodytes aedon
Troglodytes tanneri
Troglodytes rufociliatus
Troglodytes ochraceus
Troglodytes monticola
Troglodytes solstitialis
Troglodytes rufulus
Thryorchilus browni
Uropsila leucogastra
Henicorhina leucosticta
Henicorhina leucophrys
Henicorhina leucoptera
Microcerculus philomela
Microcerculus marginatus
Microcerculus ustulatus
Microcerculus bambla
Cyphorhinus phaeocephalus
Cyphorhinus thoracicus
Cyphorhinus aradus
Auriparus flaviceps
Microbates collaris
Microbates cinereiventris
Ramphocaenus melanurus
Polioptila caerulea
Polioptila californica
Polioptila melanura
Polioptila lembeyei
Polioptila nigriceps
Polioptila albiloris
Polioptila plumbea
Polioptila lactea
Polioptila guianensis
Polioptila schistaceigula
Polioptila dumicola
Remiz pendulinus
Remiz coronatus
Remiz consobrinus
Anthoscopus punctifrons
Anthoscopus parvulus
Anthoscopus musculus
Anthoscopus flavifrons
Anthoscopus caroli
Anthoscopus sylviella
Anthoscopus minutus
Cephalopyrus flammiceps
Pholidornis rushiae
Parus palustris
Parus lugubris
Parus montanus
Parus carolinensis
Parus atricapillus
Parus gambeli
Parus sclateri
Parus superciliosus
Parus davidi
Parus cinctus
Parus hudsonicus
Parus rufescens
Parus rufonuchalis
Parus rubidiventris
Parus melanolophus
Parus ater
Parus venustulus
Parus elegans
Parus amabilis
Parus cristatus
Parus dichrous
Parus guineensis
Parus leucomelas
Parus niger
Parus albiventris
Parus leuconotus
Parus funereus
